eventID,occurenceID,associatedSequences,basisOfRecord,preparations,organismQuantity,organismQuantityType,identificationRemarks,taxonConceptID,nameAccordingTo,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
Jaedraas-O,ERS3508481-ASV_000168,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1519108.08FU,http://dx.doi.org/10.15156/BIO/SH1519108.08FU,ASV_000168,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,mammosus,UNRANKED
Jaedraas-O,ERS3508481-ASV_000172,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000172,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000176,,MATERIAL_SAMPLE,DNA extract,9,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000176,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000171,,MATERIAL_SAMPLE,DNA extract,13,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000171,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000173,,MATERIAL_SAMPLE,DNA extract,21,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000173,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000175,,MATERIAL_SAMPLE,DNA extract,10,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1629831.08FU,http://dx.doi.org/10.15156/BIO/SH1629831.08FU,ASV_000175,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,pulchella,UNRANKED
Jaedraas-O,ERS3508481-ASV_000177,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000177,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000174,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000174,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000178,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000178,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000181,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000181,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000182,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000182,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000184,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 0.99 to order level for ITS2 sequence,,,ASV_000184,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000180,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000180,Fungi,Ascomycota,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000179,,MATERIAL_SAMPLE,DNA extract,51,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000179,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000183,,MATERIAL_SAMPLE,DNA extract,46,DNA sequence reads,SINTAX confidence 0.98 to species level for ITS2 sequence,SH1564463.08FU,http://dx.doi.org/10.15156/BIO/SH1564463.08FU,ASV_000183,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,echinulatum,UNRANKED
Jaedraas-O,ERS3508481-ASV_000188,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000188,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000185,,MATERIAL_SAMPLE,DNA extract,50,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000185,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000186,,MATERIAL_SAMPLE,DNA extract,23,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000186,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000187,,MATERIAL_SAMPLE,DNA extract,44,DNA sequence reads,SINTAX confidence 1.00 to class level for ITS2 sequence,,,ASV_000187,Fungi,Ascomycota,Leotiomycetes,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000190,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000190,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Paratritirachium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000191,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000191,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000192,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000192,Fungi,Ascomycota,Xylonomycetes,GS34,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000195,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000195,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000194,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000194,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Colpoma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000193,,MATERIAL_SAMPLE,DNA extract,44,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000193,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000189,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1163465.08FU,http://dx.doi.org/10.15156/BIO/SH1163465.08FU,ASV_000189,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella,diversispora,UNRANKED
Jaedraas-O,ERS3508481-ASV_000197,,MATERIAL_SAMPLE,DNA extract,41,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000197,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000196,,MATERIAL_SAMPLE,DNA extract,37,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000196,Fungi,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000198,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000198,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000200,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000200,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000199,,MATERIAL_SAMPLE,DNA extract,9,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000199,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000203,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1542508.08FU,http://dx.doi.org/10.15156/BIO/SH1542508.08FU,ASV_000203,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelopsis,lembospora,UNRANKED
Jaedraas-O,ERS3508481-ASV_000204,,MATERIAL_SAMPLE,DNA extract,37,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000204,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000201,,MATERIAL_SAMPLE,DNA extract,43,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000201,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000209,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000209,Fungi,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000208,,MATERIAL_SAMPLE,DNA extract,35,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000208,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000202,,MATERIAL_SAMPLE,DNA extract,43,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1545254.08FU,http://dx.doi.org/10.15156/BIO/SH1545254.08FU,ASV_000202,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,suberi,UNRANKED
Jaedraas-O,ERS3508481-ASV_000210,,MATERIAL_SAMPLE,DNA extract,28,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000210,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000207,,MATERIAL_SAMPLE,DNA extract,31,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000207,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leptodontidium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000206,,MATERIAL_SAMPLE,DNA extract,24,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000206,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000211,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000211,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000214,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000214,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000212,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000212,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000213,,MATERIAL_SAMPLE,DNA extract,26,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000213,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000218,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000218,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Rhizidium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000215,,MATERIAL_SAMPLE,DNA extract,17,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1510339.08FU,http://dx.doi.org/10.15156/BIO/SH1510339.08FU,ASV_000215,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Gomphidius,roseus,UNRANKED
Jaedraas-O,ERS3508481-ASV_000220,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000220,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000216,,MATERIAL_SAMPLE,DNA extract,29,DNA sequence reads,SINTAX confidence 1.00 to class level for ITS2 sequence,,,ASV_000216,Fungi,Ascomycota,Leotiomycetes,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000219,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000219,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000217,,MATERIAL_SAMPLE,DNA extract,31,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000217,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000221,,MATERIAL_SAMPLE,DNA extract,22,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000221,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000225,,MATERIAL_SAMPLE,DNA extract,26,DNA sequence reads,SINTAX confidence 0.98 to genus level for ITS2 sequence,,,ASV_000225,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000223,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000223,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000228,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000228,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000229,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000229,Fungi,Rozellomycota,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000224,,MATERIAL_SAMPLE,DNA extract,26,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000224,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000227,,MATERIAL_SAMPLE,DNA extract,24,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1646390.08FU,http://dx.doi.org/10.15156/BIO/SH1646390.08FU,ASV_000227,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Botryobasidiaceae,Botryobasidium,obtusisporum,UNRANKED
Jaedraas-O,ERS3508481-ASV_000226,,MATERIAL_SAMPLE,DNA extract,26,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000226,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000230,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000230,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000231,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000231,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000222,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1156171.08FU,http://dx.doi.org/10.15156/BIO/SH1156171.08FU,ASV_000222,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,fuckelii,UNRANKED
Jaedraas-O,ERS3508481-ASV_000234,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000234,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000232,,MATERIAL_SAMPLE,DNA extract,12,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000232,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000235,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000235,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000237,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000237,Fungi,Rozellomycota,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000233,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1568963.08FU,http://dx.doi.org/10.15156/BIO/SH1568963.08FU,ASV_000233,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,sambucina,UNRANKED
Jaedraas-O,ERS3508481-ASV_000238,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000238,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000239,,MATERIAL_SAMPLE,DNA extract,21,DNA sequence reads,,,,ASV_000239,,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000240,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000240,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000236,,MATERIAL_SAMPLE,DNA extract,20,DNA sequence reads,SINTAX confidence 0.99 to family level for ITS2 sequence,,,ASV_000236,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000242,,MATERIAL_SAMPLE,DNA extract,19,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1565595.08FU,http://dx.doi.org/10.15156/BIO/SH1565595.08FU,ASV_000242,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,podzolica,UNRANKED
Jaedraas-O,ERS3508481-ASV_000246,,MATERIAL_SAMPLE,DNA extract,17,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000246,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000245,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000245,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000247,,MATERIAL_SAMPLE,DNA extract,17,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000247,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000243,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000243,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000249,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000249,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Amphinema,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000250,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 0.99 to species level for ITS2 sequence,SH1557019.08FU,http://dx.doi.org/10.15156/BIO/SH1557019.08FU,ASV_000250,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,zonata,UNRANKED
Jaedraas-O,ERS3508481-ASV_000251,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000251,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000248,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000248,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000253,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000253,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000252,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000252,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000255,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000255,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000256,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000256,Fungi,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000257,,MATERIAL_SAMPLE,DNA extract,14,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000257,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000259,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000259,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000262,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000262,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000261,,MATERIAL_SAMPLE,DNA extract,12,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000261,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000258,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000258,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000260,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000260,Fungi,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000264,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000264,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000265,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000265,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000263,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000263,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000267,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to class level for ITS2 sequence,,,ASV_000267,Fungi,Basidiomycota,Agaricomycetes,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000266,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 0.99 to genus level for ITS2 sequence,,,ASV_000266,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000268,,MATERIAL_SAMPLE,DNA extract,8,DNA sequence reads,SINTAX confidence 0.99 to family level for ITS2 sequence,,,ASV_000268,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000269,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000269,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000271,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000271,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Gyoerffyella,,UNRANKED
